customer_id,age,email,salary,country,phone,signup_date
C03716,78,user3716@example.com,169681,Australia,-8361,4/15/2023
C04662,22,user4662@example.com,88436,USA,-9989,9/4/2023
C00947,45,user947@example.com,194474,Australia,901.513.7647,4/11/2023
C01702,78,user1702@example.com,147229,UK,,2023-04-31
C03294,51,user3294@example.com,155549,Australia,(934) 122-8108,9/10/2023
C02162,0,missingatsign.com,137573,UK,740.158.1498,11/6/2023
C01137,200,user1137@example.com,186685,China,2908280434,5/30/2023
C00988,67,user988@example.com,65931,Canada,727 943 3869,7/9/2023
C02550,59,user2550@example.com,30515,USA,890 662 8476,3/6/2023
C00194,200,user194@example.com,186040,Australia,-4761,12/28/2023
C03058,300,user3058@example.com,84675,Canada,1457098881,12/12/2023
C03247,47,,45734,Australia,-4656,4/8/2023
C01395,18,user1395@example.com,109414,Australia,9640565939,5/27/2023
C02638,62,,50711,USA,-4146,12/30/2023
C00769,58,user769@example.com,186470,USA,-3380,11/16/2023
C04718,76,user4718@example.com,,UK,-8137,2/27/2023
C03091,63,user3091@example.com,,Spain,278 562 5806,5/27/2023
C03496,22,user3496@example.com,199595,Australia,812.923.5455,11/22/2023
C03216,44,user3216@example.com,162746,Australia,(192) 824-3601,9/26/2023
C00286,19,user286@example.com,80081,Australia,-3193,1/18/2023
C04954,34,user4954@example.com,187780,USA,,10/12/2023
C00429,29,user429@example.com,81001,Australia,548 635 2392,7/27/2023
C04463,79,no-dot@com,33543,Australia,384-456-3065,6/1/2023
C01731,49,user2333@example.com,166587,UK,432-724-5095,5/1/2023
C02718,54,,144165,Canada,-8688,5/16/2023
C02080,300,user2080@example.com,54704,Australia,398 539 2524,2/10/2023
C03390,44,user3390@example.com,180259,USA,259-994-2989,2/13/2023
C00723,27,user723@example.com,143143,Australia,-4943,2023-04-31
C00952,53,user952@example.com,159974,Australia,8792778835,12/25/2023
C04398,24,user4398@example.com,173738,UK,362 817 2419,11/8/2023
C00801,45,user4596@example.com,134263,UK,7567013597,5/17/2023
C02263,-100,user2263@example.com,133780,UK,1343636531,9/29/2023
C00990,62,user990@example.com,196782,USA,493 774 4005,2/27/2023
C03213,58,,148206,Canada,(272) 324-9473,7/4/2023
C01760,37,user1760@example.com,189213,UK,-5163,1/1/2023
C04121,70,user4121@example.com,156545,Australia,-1858,9/24/2023
,20,user name@domain.com,85841,Canada,-6851,10/30/2023
C02609,61,user2609@example.com,31605,Brazil,835 862 1653,12/25/2023
C01384,61,user1384@example.com,101128,Australia,(695) 744-7479,3/18/2023
C01725,69,,89807,Australia,202-411-6499,5/6/2023
C01087,67,user1087@example.com,196690,Canada,-8457,9/2/2023
C02524,48,user2524@example.com,86344,USA,(194) 529-2086,3/17/2023
C00342,57,,49149,USA,-9836,2/3/2023
C03702,74,,127064,USA,831-563-5181,8/10/2023
C00148,76,user148@example.com,32745,UK,794 423 9687,11/21/2023
C00689,29,user689@example.com,105945,USA,,9/19/2023
C03433,999,,166701,UK,-3830,10/27/2023
C00278,46,user1108@example.com,126393,Australia,(483) 290-3200,10/23/2023
C00849,55,user849@example.com,59345,UK,183.685.1415,2/6/2023
C00967,0,user967@example.com,78008,USA,9137862629,2/25/2023
C04743,49,user4743@example.com,170749,USA,262-223-2134,6/3/2023
C01493,,user1493@example.com,74724,Australia,-3171,1/29/2023
C03954,67,user3954@example.com,173988,USA,-5957,6/20/2023
C02204,62,user2204@example.com,110820,Australia,625-891-4452,6/17/2023
C02714,37,user2714@example.com,158023,UK,238.558.4244,6/11/2023
C00662,71,user662@example.com,95618,Canada,(831) 162-9655,12/27/2023
C01003,43,user1003@example.com,114811,UK,217.826.3236,10/24/2023
C00063,21,user63@example.com,128538,UK,566-417-8625,8/2/2023
C00067,19,no-dot@com,,Canada,-3550,4/19/2023
C02225,999,user2225@example.com,0,Canada,5122796224,9/9/2023
,34,user4722@example.com,97863,UK,(118) 359-3764,8/12/2023
C01880,53,user1880@example.com,56553,Canada,4443563465,9/15/2023
C03573,42,user3573@example.com,71115,Canada,3597900199,1/14/2023
C04873,72,user4873@example.com,94340,UK,148-222-9698,1/3/2023
C01204,45,user1204@example.com,188302,UK,8100420507,1/1/2023
C01991,56,user1991@example.com,99517,USA,-7116,8/13/2023
C00025,61,user25@example.com,76154,Australia,(709) 219-6050,10/13/2023
C04868,30,user@@domain.com,130128,Brazil,829.360.9308,2/18/2023
C04694,23,user4694@example.com,74013,USA,158 486 3998,12/22/2023
C04181,38,user4181@example.com,67420,UK,(959) 434-4026,9/7/2023
C00763,300,user763@example.com,127493,Australia,2396793314,10/31/2023
C00058,79,user876@example.com,100463,UK,7961501559,1/1/2023
C04758,45,user4758@example.com,0,Canada,(138) 702-7326,4/9/2023
C00939,29,user939@example.com,186379,Australia,-3697,2023-02-30
C02688,-25,user2688@example.com,193045,USA,-8071,11/11/2023
C00808,58,user3601@example.com,71662,UK,358 954 9660,6/4/2023
C04582,-100,user4582@example.com,164585,Canada,8281800690,8/26/2023
C04996,42,,,UK,776.609.3919,8/1/2023
C04138,21,,157904,Australia,(599) 390-4672,5/17/2023
C00386,73,user386@example.com,182026,Canada,448 266 2678,1/8/2023
C04385,69,user4385@example.com,80568,USA,655 913 7113,1/3/2023
C04647,46,user4647@example.com,158411,USA,(933) 549-9798,6/22/2023
C00537,29,,62298,USA,582 854 7765,11/28/2023
C04681,300,user4681@example.com,-20000,Australia,-5462,3/13/2023
C03508,24,user3508@example.com,73158,Australia,1582918332,2/20/2023
C00202,54,user202@example.com,138048,Mexico,-10245,1/17/2023
C01333,-1,user1333@example.com,,Canada,212.375.6956,2023-14-01
C03503,53,user3503@example.com,94926,USA,675 116 2249,7/28/2023
C01818,60,user2709@example.com,41516,Canada,930 963 2618,8/22/2023
C04022,500,user4022@example.com,34141,USA,221 245 5513,3/3/2023
C01855,53,user1855@example.com,137445,Australia,-7451,12/30/2023
C04484,28,user4484@example.com,90091,UK,435.108.4571,10/1/2023
C02873,24,user2873@example.com,57094,Australia,(587) 937-4232,12/5/2023
C03031,54,user3031@example.com,69895,Spain,(806) 558-1031,3/20/2023
C00920,31,user1206@example.com,,Canada,224-600-9351,9/21/2023
C01646,36,user1646@example.com,119424,UK,227-563-3803,6/8/2023
C03418,77,,99202,USA,2361792016,9/29/2023
C03477,22,user3477@example.com,,UK,759.329.8362,8/22/2023
,500,user2862@example.com,139779,Canada,,3/29/2023
C01793,56,user1793@example.com,109211,UK,-3441,3/6/2023
C03798,50,,131190,Australia,-7153,2023-04-31
C03369,56,user3369@example.com,-5000,UK,371 407 1634,5/7/2023
C03368,0,user3368@example.com,148422,Canada,954.705.4651,4/5/2023
C03534,67,,103690,UK,4870437669,3/26/2023
C03450,19,user3450@example.com,58333,USA,(944) 640-5795,3/21/2023
C00604,29,user604@example.com,140041,Australia,257.129.2328,1/1/2023
,34,user3057@example.com,184961,Canada,(690) 459-7684,2/13/2023
C04375,57,,37961,USA,9153894150,11/7/2023
C00127,,user127@example.com,87134,China,2118594780,1/13/2023
C03877,47,user3877@example.com,37170,Australia,6040185608,3/8/2023
C02936,40,invalid-email,35529,Australia,585-352-4659,9/17/2023
C03532,,user3532@example.com,151225,UK,8563835154,8/4/2023
C02731,23,user2731@example.com,59424,Canada,6169457994,6/4/2023
C00828,29,user828@example.com,141900,UK,(192) 935-5967,2/23/2023
C01640,30,user1640@example.com,42306,Canada,(205) 674-5555,3/13/2023
C00985,27,,,UK,689 140 2492,10/26/2023
C03282,33,,174615,UK,-4308,6/8/2023
C04987,58,invalid-email,53932,USA,766-144-7922,11/22/2023
C02189,22,user2189@example.com,86809,USA,5865058976,2023-09-31
C04628,150,user4628@example.com,65739,UK,643 941 6837,5/11/2023
C02444,-50,user2444@example.com,52837,Canada,(386) 721-7144,12/13/2023
C00363,69,user363@example.com,187608,UK,(368) 407-8742,1/1/2023
C02350,72,user2350@example.com,199292,Canada,947 843 1979,11/21/2023
,,user346@example.com,136611,Australia,495.481.1199,9/17/2023
C00815,75,user815@example.com,47413,UK,(570) 713-6381,10/9/2023
C03206,31,user3206@example.com,98619,Australia,3996087222,2/5/2023
C04174,65,,198455,USA,-6282,9/7/2023
C04811,29,user4811@example.com,,Canada,(948) 517-3581,2/27/2023
C03326,22,user3326@example.com,89164,Canada,720 972 5259,11/29/2023
C04107,23,user4107@example.com,52259,,961-262-1449,2/19/2023
C01232,27,invalid-email,173326,UK,(636) 832-8763,10/30/2023
C01835,62,user1835@example.com,99518,Australia,(358) 602-8168,3/27/2023
C00794,36,user794@example.com,107243,Australia,375-667-2663,2/4/2023
C04962,19,user4962@example.com,128971,USA,293 993 2578,8/7/2023
,34,user@,183778,UK,1835882089,7/17/2023
C00095,71,user95@example.com,141715,USA,478-662-1870,7/25/2023
C03757,47,user3757@example.com,93749,USA,-4546,3/15/2023
C02892,999,,36464,USA,702.889.6922,12/9/2023
C02372,33,user2372@example.com,44506,Canada,,11/27/2023
C04163,61,user4163@example.com,-50000,Australia,(318) 586-7678,7/3/2023
C04447,78,user@domain.,100404,Canada,-3431,12/28/2023
C03229,23,user3229@example.com,50116,Australia,-5286,7/6/2023
C02854,78,user2854@example.com,110960,USA,824 450 3168,10/7/2023
C02913,46,user2913@example.com,159716,UK,545 972 3618,7/6/2023
C01866,56,user1866@example.com,161763,USA,1179276130,4/29/2023
C01858,46,user1858@example.com,64578,USA,-2441,5/20/2023
C02646,25,user2646@example.com,40785,UK,(112) 403-4992,5/1/2023
C02244,75,user2244@example.com,125761,USA,292 145 4460,8/18/2023
C02337,-25,user2337@example.com,106946,Canada,477 840 4920,8/1/2023
C00951,,user@domain.,75095,UK,339 628 8679,12/14/2023
C01263,31,user3069@example.com,110409,Australia,777.512.1173,8/23/2023
C01121,70,user1121@example.com,117959,Australia,316-634-1118,1/7/2023
C02598,66,,37601,USA,782 956 5116,7/29/2023
,500,user2205@example.com,129515,Canada,323.578.5273,1/12/2023
C00420,65,user420@example.com,105715,USA,-7763,12/1/2023
C00923,35,user923@example.com,34234,UK,-10510,6/30/2023
C01255,53,user1255@example.com,164445,Australia,-3721,4/6/2023
C00478,-25,user478@example.com,121118,UK,608.614.6563,11/9/2023
C02036,49,user2036@example.com,129572,USA,-10000,3/5/2023
C01203,43,user1203@example.com,195070,UK,6936078258,7/26/2023
C02627,53,user2627@example.com,31515,Australia,420 736 9146,3/27/2023
C04834,-50,user4834@example.com,179233,Canada,239-116-3202,6/28/2023
C01971,32,user1971@example.com,58992,Canada,617 251 9096,5/11/2023
C03111,23,,,Australia,775 659 7116,10/24/2023
C04019,73,user4019@example.com,108572,Australia,7855638604,4/9/2023
C02152,30,user2152@example.com,156299,UK,986-474-8636,7/4/2023
C03688,69,user3688@example.com,199579,Australia,881 674 3336,9/1/2023
C01998,77,user1998@example.com,109267,UK,455-391-3713,7/11/2023
C04034,300,user4034@example.com,126498,USA,643.765.2753,12/23/2023
C03055,72,user3055@example.com,193996,USA,433-849-7116,4/8/2023
C01249,27,user1249@example.com,107694,Australia,(989) 917-4698,1/14/2023
C02193,23,user2193@example.com,,Australia,304.281.5832,6/3/2023
C02713,71,user2713@example.com,60480,Australia,6157964035,9/13/2023
C00579,73,user993@example.com,196812,India,(380) 743-9810,3/27/2023
C02191,43,user2191@example.com,127557,UK,(385) 243-6169,1/30/2023
C03763,36,user3763@example.com,131121,Canada,3584703554,9/2/2023
,56,user3598@example.com,52738,Australia,-11262,10/31/2023
C01319,68,user name@domain.com,162702,USA,184 879 8027,3/6/2023
C01864,66,user1864@example.com,158867,UK,172.526.2320,10/18/2023
C02344,34,user2344@example.com,117939,USA,(350) 573-2144,7/13/2023
C02450,35,user2450@example.com,163959,Australia,(435) 686-9955,8/19/2023
C02137,75,user2137@example.com,129956,Australia,(193) 922-3400,10/11/2023
C01066,22,,108278,Canada,280 720 5079,2/25/2023
C04976,73,user4976@example.com,62125,USA,750.216.9885,7/29/2023
C02622,,user2622@example.com,34239,Spain,4502414628,6/27/2023
C00078,61,user78@example.com,75968,Canada,-4985,8/10/2023
C02899,31,user2899@example.com,-10000,USA,6810639622,9/18/2023
C01315,66,user1315@example.com,157992,USA,885-800-4874,2/27/2023
C04387,39,,103302,UK,675.756.1966,2023-11-31
C00873,43,user873@example.com,194044,USA,-6039,1/3/2023
C03851,,user3851@example.com,110052,USA,(243) 461-5819,10/2/2023
C04803,45,user4803@example.com,128682,USA,9599885296,2023-11-31
C02966,52,user2966@example.com,106290,Australia,2009375725,10/14/2023
C03392,71,@domain.com,165451,USA,(216) 883-8393,3/10/2023
C02561,68,user2561@example.com,37987,USA,-5098,1/31/2023
C04948,-100,user4948@example.com,,UK,-4082,12/22/2023
C02636,29,user2636@example.com,152990,Australia,192-828-7629,3/23/2023
C03531,-100,user3531@example.com,145140,UK,6171843301,2/26/2023
C00376,26,user376@example.com,37812,USA,396-398-9677,12/15/2023
C01909,-100,user1909@example.com,133306,USA,929.871.4547,10/30/2023
C04347,28,,145652,Canada,3554223931,3/27/2023
C04394,46,user4394@example.com,157173,China,154 940 3230,12/1/2023
C04028,78,user4028@example.com,35577,Canada,226 470 3653,3/26/2023
C01605,76,user1605@example.com,-20000,UK,(803) 529-7148,7/13/2023
,51,@domain.com,143711,UK,162-372-1118,2/1/2023
C03678,38,user3678@example.com,,UK,143-297-1907,1/26/2023
C03491,68,user3491@example.com,-5000,Australia,3269150598,9/3/2023
C04880,60,.user@domain.com,151070,Canada,-6590,4/8/2023
C02959,70,user2959@example.com,33225,Canada,6686039480,5/20/2023
C01995,41,user@domain.,181883,Germany,430.493.6219,8/1/2023
C04971,56,user4971@example.com,75117,Brazil,(978) 332-3905,12/25/2023
C04370,18,user4370@example.com,112674,UK,(102) 965-3318,1/18/2023
C02377,36,user2377@example.com,82413,UK,763 273 9605,1/5/2023
C01343,43,user1343@example.com,-20000,Australia,2595976710,4/6/2023
C00321,26,user321@example.com,173369,Australia,286.279.3514,11/28/2023
C01620,-1,user1620@example.com,102920,,277.302.5605,6/25/2023
C03714,21,user3714@example.com,66018,UK,513 677 1897,12/31/2023
C02061,22,user2061@example.com,142470,UK,(958) 648-7480,9/15/2023
C02220,41,user2220@example.com,173314,Canada,-8717,1/19/2023
C01674,25,user1674@example.com,166385,Australia,(194) 370-5853,12/7/2023
C00261,76,user261@example.com,89234,Australia,(402) 718-3568,7/22/2023
C04432,18,user4432@example.com,155788,UK,8300745056,11/25/2023
,56,user2040@example.com,,UK,(575) 426-2860,7/6/2023
C00902,70,user902@example.com,171727,Canada,278.324.5292,1/12/2023
C03745,20,user3745@example.com,76562,Canada,7923014252,10/26/2023
C02027,52,user@.com,67419,UK,-6325,8/20/2023
C04235,63,,136170,USA,3400153865,8/25/2023
C01918,51,user1918@example.com,37135,UK,445.684.7465,10/5/2023
C01829,48,user1829@example.com,150589,Australia,,12/25/2023
C01574,72,user1574@example.com,190703,UK,133 115 1430,6/3/2023
C04409,41,user4409@example.com,138612,Canada,-2659,8/14/2023
C04209,52,user4209@example.com,30767,Germany,908.546.5294,4/1/2023
C00225,45,user225@example.com,172105,USA,(116) 598-2322,1/11/2023
,43,user724@example.com,,UK,128-915-9846,3/27/2023
C04792,51,user4792@example.com,43777,UK,(138) 350-1166,10/12/2023
C01142,-10,.user@domain.com,102567,USA,-10948,4/2/2023
C02763,60,@domain.com,189204,Canada,980.356.3875,10/25/2023
,46,user847@example.com,129977,Canada,530.645.8354,8/1/2023
C02552,28,user2552@example.com,96727,Canada,-7519,12/25/2023
,63,user2929@example.com,,UK,4520399955,11/20/2023
C00118,35,,92261,UK,(847) 848-9624,2/21/2023
,22,user646@example.com,32642,Canada,2299900457,4/14/2023
C00004,32,user4@example.com,119571,USA,1831314297,6/15/2023
C04171,45,user4171@example.com,176115,France,906-680-7822,7/15/2023
C00468,52,,107603,UK,(340) 763-6113,9/1/2023
C00006,25,user6@example.com,162661,UK,4642432004,10/17/2023
C00920,36,user920@example.com,148696,UK,(620) 497-9342,9/13/2023
C02596,24,user2596@example.com,52616,Australia,,2023-11-31
C01064,71,user1064@example.com,128046,UK,7301035934,1/18/2023
C02591,78,no-dot@com,-1000,UK,330.635.2688,7/27/2023
C00243,74,user243@example.com,97468,UK,(545) 357-6477,3/16/2023
C01161,-25,user1161@example.com,140684,Canada,-6839,5/30/2023
C02871,79,user2871@example.com,165440,Australia,(151) 834-2301,3/8/2023
C03736,74,user3736@example.com,133475,Australia,963.296.5375,5/6/2023
C02398,44,user2398@example.com,109823,Mexico,200 649 1836,4/10/2023
C03518,49,user3518@example.com,63635,USA,,4/11/2023
C01629,72,user3422@example.com,45198,USA,5952255182,12/9/2023
,72,user2564@example.com,96323,USA,-10841,8/1/2023
C01606,68,user1606@example.com,91602,Mexico,748.561.3639,1/9/2023
C04998,48,user4998@example.com,,UK,6973394281,6/13/2023
C02325,,user2325@example.com,30924,Australia,393 945 8363,4/11/2023
C02710,29,user2710@example.com,80492,,-7222,9/14/2023
C04413,58,user4413@example.com,59680,Australia,403 318 6897,3/18/2023
C01313,,user1313@example.com,198914,Australia,(212) 210-1346,4/2/2023
C03449,18,user3449@example.com,166023,Australia,,11/4/2023
C03813,26,user@domain.,84362,USA,207 803 5340,3/17/2023
C04671,48,user4671@example.com,0,UK,330.232.4713,4/25/2023
C02363,20,user2363@example.com,148128,UK,-2673,10/9/2023
C01976,65,user1976@example.com,166269,Canada,806-270-2196,12/24/2023
C03515,22,user3515@example.com,87388,USA,-6463,6/10/2023
C01762,54,user1762@example.com,157581,UK,8031053243,9/24/2023
C02740,54,user2740@example.com,184721,UK,(999) 769-5466,4/7/2023
C04675,67,user4675@example.com,187921,UK,623-291-7374,12/24/2023
C02473,74,user2473@example.com,126870,UK,511-688-5813,6/22/2023
C04008,66,,32251,UK,766 997 5939,11/2/2023
C01494,46,user1494@example.com,62299,Canada,2664876543,10/14/2023
C04207,51,user4207@example.com,-50000,Canada,7929459291,10/28/2023
C02159,31,user2159@example.com,126622,UK,-6306,4/14/2023
C01170,63,user1170@example.com,165699,Germany,(715) 390-3389,9/11/2023
C04531,54,user4531@example.com,169876,Canada,(272) 839-8811,1/21/2023
C00233,72,user233@example.com,77118,UK,5081499111,Jan 1 2023
C00067,67,,150592,USA,564.599.1495,1/1/2023
C01604,61,user1604@example.com,96125,UK,175 598 2250,1/5/2023
C03284,63,user3284@example.com,,Australia,(100) 167-3677,3/22/2023
C00160,72,user3597@example.com,106050,UK,-2645,5/17/2023
C00126,77,user126@example.com,,Canada,(136) 811-5981,10/20/2023
C01297,72,user1297@example.com,147797,Australia,-8611,2/25/2023
C01977,25,,37452,Australia,(627) 987-9672,5/26/2023
C04532,180,user4532@example.com,30595,UK,(101) 155-3910,4/21/2023
C04691,59,user4691@example.com,186829,UK,257.454.3527,6/16/2023
C02076,65,user2076@example.com,115886,UK,(951) 720-6114,10/3/2023
C03087,28,user3087@example.com,87986,UK,-9949,10/18/2023
C04360,78,,30028,USA,194.723.7599,1/23/2023
C03346,45,,73790,UK,774 507 6301,1/20/2023
C04479,56,user4479@example.com,133399,USA,612 373 3053,6/6/2023
C02798,22,user2798@example.com,184560,UK,(322) 829-4128,7/1/2023
C00919,52,,165506,UK,3640917193,8/1/2023
C01647,79,user@domain.,179395,USA,-8410,8/6/2023
C00365,66,user365@example.com,108532,Canada,,6/5/2023
C03288,52,user3288@example.com,53777,Australia,785-570-6615,1/4/2023
C02126,73,,173687,Australia,391.940.7982,1/21/2023
C04124,30,user4124@example.com,150198,Canada,(962) 293-7230,12/24/2023
C00526,75,,179696,Australia,832 476 6049,12/8/2023
C00056,54,user56@example.com,74760,UK,791 151 2735,11/21/2023
C00639,22,user639@example.com,198035,UK,992.929.4066,7/26/2023
,72,user303@example.com,52601,Australia,283 395 2260,12/15/2023
C02767,67,user2767@example.com,131503,USA,6129647344,10/1/2023
C01277,54,user1277@example.com,189090,Canada,609 627 9722,9/20/2023
C02056,27,user2056@example.com,45960,Canada,-2116,4/7/2023
C03645,50,user3645@example.com,179001,China,,9/24/2023
C04144,79,user4144@example.com,135585,USA,(837) 371-8033,1/20/2023
C02879,75,user2879@example.com,111463,UK,(999) 655-4102,3/8/2023
C04203,50,,111899,UK,708-771-5933,9/27/2023
C02287,49,user2287@example.com,187419,UK,-10198,6/18/2023
C02262,46,,169005,Canada,(534) 644-7282,1/17/2023
C02297,37,user2297@example.com,49627,Australia,326-330-1296,3/5/2023
C01754,59,user1754@example.com,64785,Canada,460 776 1010,11/29/2023
C01969,24,user1969@example.com,116803,USA,6527129795,11/21/2023
C04366,34,user4366@example.com,134143,Canada,235.207.6678,5/22/2023
C03118,19,user3118@example.com,,Australia,,8/4/2023
C02394,35,user2394@example.com,112733,UK,-4689,12/18/2023
C00524,30,user524@example.com,171650,Australia,658.533.8780,2023-02-30
C03901,62,user3901@example.com,-10000,Canada,2237090718,7/11/2023
C03123,49,user3123@example.com,,Canada,249-783-3080,3/11/2023
C04157,200,user4157@example.com,181613,UK,,7/29/2023
C01970,31,,148843,Canada,220.183.7692,3/21/2023
C00672,300,user672@example.com,103903,Australia,953 789 6902,3/16/2023
,75,user4189@example.com,107597,Mexico,1211744170,9/12/2023
C00667,,user667@example.com,,Australia,(394) 843-4149,4/22/2023
C04353,65,user4353@example.com,-10000,Australia,-8117,9/11/2023
C01888,79,user1888@example.com,165747,Canada,,5/22/2023
C03267,31,,152989,UK,203-249-5417,1/1/2023
C00281,73,user281@example.com,64064,UK,741.575.1022,1/4/2023
C01720,73,user@,51438,UK,-2060,6/8/2023
C02948,0,user2948@example.com,140776,Australia,,3/8/2023
C00900,50,user900@example.com,66468,UK,550.299.6896,10/3/2023
C00955,76,,154277,Australia,-8326,11/12/2023
C00761,54,user761@example.com,37352,Australia,8028543315,2/13/2023
,42,user1907@example.com,61831,USA,654-881-6698,7/21/2023
C04043,59,user4043@example.com,178778,Canada,-8391,1/15/2023
C03824,60,user3824@example.com,119326,UK,5853262260,5/31/2023
C04139,42,user4139@example.com,99603,Australia,840.486.6800,11/7/2023
C03819,78,user3819@example.com,181388,Australia,(540) 738-9877,3/29/2023
C04301,64,user4301@example.com,93248,UK,501-936-3574,1/12/2023
C02594,32,user2594@example.com,161250,Canada,9432070587,12/13/2023
C04165,38,user@domain.,184169,Australia,360-428-9372,9/30/2023
C03032,21,user3032@example.com,33720,Canada,8975746608,6/16/2023
C02058,67,user3580@example.com,103568,Canada,254-279-5734,6/11/2023
C02833,58,missingatsign.com,109465,UK,120 603 6633,7/23/2023
,40,user3473@example.com,139934,UK,213 394 3305,4/8/2023
C00138,61,user138@example.com,185159,Australia,,6/20/2023
C02181,76,user2181@example.com,44693,USA,449-577-2410,8/24/2023
C02129,22,user2129@example.com,113886,UK,-5728,1/3/2023
C03178,45,user3178@example.com,183541,UK,540.346.4776,6/11/2023
C04382,58,user4382@example.com,,Australia,1784983542,4/13/2023
C04262,70,user4262@example.com,107990,USA,273 131 4139,11/16/2023
C04345,,user4345@example.com,167821,UK,(471) 564-2270,4/3/2023
C01332,0,user1332@example.com,119499,USA,622-537-1846,2/15/2023
C02018,35,user2018@example.com,,USA,8249636686,8/16/2023
C02483,27,user2483@example.com,31073,Canada,(653) 456-2134,11/4/2023
C01359,40,user1359@example.com,41669,Australia,8793362077,1/6/2023
C01330,-5,user@.com,,Australia,637 413 4791,7/18/2023
C02151,55,user2151@example.com,120477,Canada,2495423827,6/28/2023
C02123,66,user@domain..com,124634,USA,,3/30/2023
C03982,-5,user3982@example.com,56572,Canada,-8141,3/16/2023
C01253,35,user1253@example.com,157006,UK,-10887,9/13/2023
C03279,31,user3279@example.com,71302,Canada,-8335,3/28/2023
C03375,52,,65450,UK,-9419,2/6/2023
C02815,,user2815@example.com,-50000,UK,905-166-2404,12/15/2023
C01849,77,user1849@example.com,34926,Spain,-3539,2/18/2023
C01756,999,user3038@example.com,81567,Canada,5920725544,8/12/2023
C00389,69,user389@example.com,130772,Australia,-4359,5/5/2023
C00236,200,user236@example.com,158557,USA,(220) 642-2567,7/30/2023
C01078,31,user@,0,Australia,441-239-8688,8/29/2023
C01985,69,user1985@example.com,177735,USA,8880426060,Jan 1 2023
C04364,21,user4364@example.com,,USA,154 930 5330,2023-02-29
C03963,34,user3963@example.com,152863,USA,291-684-3856,9/7/2023
C00771,34,user771@example.com,43261,UK,-9722,2023-04-31
C02166,76,user name@domain.com,188477,Australia,139-478-1472,10/20/2023
C00628,73,user674@example.com,139200,China,-3112,11/15/2023
C00250,-25,user250@example.com,161564,Canada,(897) 212-6343,6/6/2023
C01575,68,no-dot@com,125676,Canada,(909) 483-9502,10/13/2023
C03420,38,user3420@example.com,137509,Canada,139.979.2746,9/29/2023
C02082,32,user2082@example.com,124108,Canada,391 819 9736,11/22/2023
C01824,59,user1824@example.com,124283,Australia,-8764,3/5/2023
C00717,40,user717@example.com,146214,USA,-9883,1/13/2023
C04684,21,user4684@example.com,,Canada,8567924811,5/5/2023
C02049,61,user2049@example.com,39726,,366 155 5396,4/29/2023
C04179,79,@domain.com,142196,UK,378-181-8255,6/28/2023
C02725,73,user2725@example.com,83634,Australia,292 460 9810,2023-00-15
C04536,37,user4536@example.com,,Canada,190.384.5566,2/4/2023
,47,user1461@example.com,34992,Canada,-7003,10/5/2023
C01669,47,user1669@example.com,87530,UK,-3861,11/29/2023
C02757,59,user2757@example.com,172429,UK,(185) 880-2104,1/26/2023
C02001,-999,multiple@issues@invalid,-1,InvalidCountry,,invalid-date
C00405,250,user405@example.com,37415,Australia,3584676841,8/7/2023
C00385,71,user385@example.com,174941,Germany,481.897.8944,10/3/2023
C04507,56,user4507@example.com,,UK,478 462 9530,7/11/2023
C02153,73,user2153@example.com,191205,USA,2821400851,1/2/2023
C01634,78,user1634@example.com,88829,Australia,(898) 421-3003,6/13/2023
C04601,53,user4601@example.com,82066,Australia,-7060,6/21/2023
C03926,24,user3926@example.com,143689,Australia,229-304-3346,3/5/2023
C04159,28,user4159@example.com,153199,Brazil,407-175-4513,12/18/2023
C00224,45,,0,UK,7925383538,10/7/2023
C02194,54,user2194@example.com,47576,USA,814.550.5334,8/23/2023
C03137,19,user3137@example.com,150506,Canada,-2743,7/16/2023
C01825,39,user1825@example.com,177044,Australia,146-130-3607,2/23/2023
C04616,45,user4616@example.com,33435,Australia,564-990-5524,4/6/2023
C00543,70,user798@example.com,87620,Australia,(901) 245-7116,10/18/2023
C02872,71,user2872@example.com,-10000,Australia,428 740 9672,3/15/2023
C00010,75,user10@example.com,192993,USA,909.169.6042,10/9/2023
C01945,33,invalid-email,63065,UK,401 736 1510,2/3/2023
C01335,27,user1839@example.com,42748,USA,,Jan 1 2023
C00256,68,user256@example.com,84110,Australia,837 298 6875,4/16/2023
C04523,35,user4523@example.com,-10000,Canada,(820) 807-2543,12/20/2023
C01582,26,,113639,Australia,629.262.8166,12/26/2023
C02957,21,user2957@example.com,146045,UK,(422) 951-7144,11/30/2023
C00925,58,user925@example.com,73949,UK,1157215100,7/31/2023
C04444,73,user4444@example.com,40976,USA,,11/14/2023
C02509,51,user2509@example.com,102572,Australia,-9198,8/30/2023
C03776,53,user3776@example.com,169490,Australia,(578) 607-9947,3/11/2023
C04137,50,,154336,Germany,665 757 5065,11/4/2023
C02780,40,user2780@example.com,189379,Canada,-2156,invalid-date
C00540,32,user540@example.com,151950,China,460-530-9973,3/13/2023
C02746,52,user2746@example.com,57388,Australia,(778) 806-4653,8/28/2023
C04513,44,user4513@example.com,154984,UK,(541) 817-3756,7/12/2023
C04586,54,user4586@example.com,195912,USA,2750473645,6/8/2023
C01146,49,user1146@example.com,49288,UK,,8/24/2023
C00668,27,user668@example.com,,USA,,3/14/2023
C03020,41,,112263,USA,842-340-8458,6/14/2023
C00335,77,user358@example.com,39256,Canada,(290) 952-7254,10/22/2023
C02832,22,,101927,UK,698 685 3979,11/17/2023
